GameID,Season,Week,Home Team,Away Team,Listed Win,Other Win,Listed Score,Other Score,Conference Game,Division Game,Neutral Site,Conference Champ,Bowl Game,Playoff,National Champ,HomePrevBye,AwayPrevBye,Listed Coach,Other Coach,TimeSlot,Stadium,City,State,Domed Stadium,GameTitle,Info,NextGame,NextGameHoA
3020,2024,2,EMU,ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,brightfalls,Thursday Night,Rynearson Stadium,Ypsilanti,MI,0,,,0,
3021,2024,2,CHAR,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,Siguy,AI,Friday Night,McColl-Richardson Field at Jerry Richardson Stadium,Charlotte,NC,0,,,0,
3022,2024,2,USA,MEMP,0,0,0,0,0,0,0,0,0,0,0,0,0,Dunepit,AI,Thursday Night,Ladd-Peebles Stadium,Mobile,AL,0,,,0,
3023,2024,2,RICE,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,JC,Saturday Morning,Rice Stadium,Houston,TX,0,,,0,
3024,2024,2,UAB,TROY,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Legion Field Stadium,Birmingham,AL,0,,,0,
3025,2024,2,TXST,UTSA,0,0,0,0,0,0,0,0,0,0,0,0,0,checkman,Dakotagreer,Saturday Afternoon,Jim Wacker Field at Bobcat Stadium,San Marcos,TX,0,,,0,
3026,2024,2,USAF,VT,0,0,0,0,0,0,0,0,0,0,0,0,0,Coach123,Zz3DWAFFLEzZ,Saturday Evening,Falcon Stadium,Colorado Springs,CO,0,,,0,
3027,2024,2,VAND,WAKE,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,FRW,Saturday Afternoon,Vanderbilt Stadium,Nashville,TN,0,,,0,
3028,2024,2,HAWI,ARK,0,0,0,0,0,0,0,0,0,0,0,0,0,TheSam,AI,Saturday Night,Aloha Stadium,Honolulu,HI,0,,,0,
3029,2024,2,AUB,AKRN,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,Skye,Saturday Morning,Pat Dye Field at Jordan-Hare Stadium,Auburn,AL,0,,,0,
3030,2024,0,AUB,MRSH,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Afternoon,Pat Dye Field at Jordan-Hare Stadium,Auburn,AL,0,,,0,
3031,2024,2,MSST,MTSU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Afternoon,Davis Wade Stadium at Scott Field,Starkville,MS,0,,,0,
3032,2024,2,TENN,ULL,0,0,0,0,0,0,0,0,0,0,0,0,0,tsweezy,AI,Friday Night,Neyland Stadium,Knoxville,TN,0,,,0,
3033,2024,2,GAST,TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,joopear,Saturday Morning,Georgia State Stadium,Atlanta,GA,0,,,0,
3034,2024,2,GASO,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,miller,LordLittlebutt,Saturday Afternoon,Allen E. Paulson Stadium,Statesboro,GA,0,,,0,
3035,2024,2,ARST,UNT,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Centennial Bank Stadium,Jonesboro,AR,0,,,0,
3036,2024,2,GRAM,ULM,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Eddie G. Robinson Memorial Stadium,Grambling,LA,0,,,0,
3037,2024,2,IDHO,JXST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Evening,Kibbie Dome,Moscow,ID,1,,,0,
3038,2024,2,WCU,TXSO,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,EJ Whitmire Stadium,Cullowhee,NC,0,,,0,
3039,2024,2,UAPB,VMI,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Simmons Bank Field,Pine Bluff,AR,0,,,0,
3040,2024,2,MER,MOST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Five Star Stadium,Macon,GA,0,,,0,
3041,2024,2,FUR,SIU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Paladin Stadium,Greenville,SC,0,,,0,
3042,2024,2,ETSU,GEOT,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,William B. Greene Jr. Stadium,Johnson City,TN,0,,,0,
3043,2024,2,LAF,UTC,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Fisher Stadium,Easton,PA,0,,,0,
3044,2024,2,SOU,NDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,A.W. Mumford Stadium,Baton Rouge,LA,0,,,0,
3045,2024,2,BRWN,UCD,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Brown Stadium,Providence,RI,0,,,0,
3046,2024,2,AAMU,NAU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Louis Crews Stadium,Huntsville,AL,0,,,0,
3047,2024,2,MUR,BCU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Roy Stewart Stadium,Murray,KY,0,,,0,
3048,2024,2,FOR,CP,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Jack Coffey Field,Bronx,NY,0,,,0,
3049,2024,2,PV,UNCO,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Blackshear Field,Prairie View,TX,0,,,0,
3050,2024,2,UNI,FAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,UNI-Dome,Cedar Falls,IA,1,,,0,
3051,2024,2,ALST,PRST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,New ASU Stadium,Montgomery,AL,0,,,0,
3052,2024,2,BUCK,UND,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Christy Mathewson-Memorial Stadium,Lewisburg,PA,0,,,0,
3053,2024,2,COLG,INST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Andy Kerr Stadium,Hamilton,NY,0,,,0,
3054,2024,2,SSU,ILST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Hornet Stadium,Sacramento,CA,0,,,0,
3055,2024,2,MTST,SDST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Bobcat Stadium,Bozeman,MT,0,,,0,
3056,2024,2,WIU,COLU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Hanson Field,Macomb,IL,0,,,0,
3057,2024,2,IDST,COR,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,Holt Arena,Pocatello,ID,0,,,0,
3058,2024,2,YALE,EWU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Yale Bowl,New Haven,CT,0,,,0,
3059,2024,3,VT,GT,0,0,0,0,1,0,0,0,0,0,0,0,0,Zz3DWAFFLEzZ,ATonOfLaw,Saturday Morning,Worsham Field at Lane Stadium,Blacksburg,VA,0,,,0,
3060,2024,3,TCU,ZONA,0,0,0,0,1,0,0,0,0,0,0,0,0,DangerZoneh,AI,Saturday Afternoon,Amon G. Carter Stadium,Fort Worth,TX,0,,,0,
3061,2024,3,AZST,KANS,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,bundy,Saturday Afternoon,"Sun Devil Stadium, Frank Kush Field",Tempe,AZ,0,,,0,
3062,2024,3,WVU,BAYL,0,0,0,0,1,0,0,0,0,0,0,0,0,smackemz3,Vivid,Saturday Evening,Mountaineer Field at Milan Puskar Stadium,Morgantown,WV,0,,,0,
3063,2024,3,TTU,CINC,0,0,0,0,1,0,0,0,0,0,0,0,0,rcarlson77,Rome,Saturday Morning,Jones AT&T Stadium,Lubbock,TX,0,,,0,
3064,2024,3,COLO,OKST,0,0,0,0,1,0,0,0,0,0,0,0,0,Bingo415,Broletariat,Saturday Evening,Folsom Field,Boulder,CO,0,,,0,
3065,2024,3,UHOU,KSST,0,0,0,0,1,0,0,0,0,0,0,0,0,mahrowkeen,AI,Saturday Morning,John O'Quinn Field at TDECU Stadium,Houston,TX,0,,,0,
3066,2024,3,IAST,UCF,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Jack Trice Stadium,Ames,IA,0,,,0,
3067,2024,3,USAF,NAVY,0,0,0,0,0,0,0,0,0,0,0,0,0,Coach123,Syndakyt,Saturday Evening,Falcon Stadium,Colorado Springs,CO,0,,,0,
3068,2024,3,WAST,HAWI,0,0,0,0,0,0,0,0,0,0,0,0,0,TuscanSota,TheSam,Saturday Night,Martin Stadium,Pullman,WA,0,,,0,
3069,2024,3,ORST,SJSU,0,0,0,0,0,0,0,0,0,0,0,0,0,SKLL,Dr_Novella,Saturday Night,Reser Stadium,Corvallis,OR,0,,,0,
3070,2024,3,ALST,SOU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,New ASU Stadium,Montgomery,AL,0,,,0,
3071,2024,3,UAPB,JXST,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Simmons Bank Field,Pine Bluff,AR,0,,,0,
3072,2024,3,GEOT,BRWN,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Cooper Field,Washington,DC,0,,,0,
3073,2024,3,COLU,LAF,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Lawrence A. Wien Stadium,New York,NY,0,,,0,
3074,2024,3,HARV,MTST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Harvard Stadium,Cambridge,MA,0,,,0,
3075,2024,3,DART,FOR,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Memorial Field,Hanover,NH,0,,,0,
3076,2024,3,LEH,PRIN,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Goodman Stadium,Bethlehem,PA,0,,,0,
3077,2024,3,HC,YALE,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Fitton Field,Worcester,MA,0,,,0,
3078,2024,3,WYOM,NEB,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,huskersax,Saturday Night,Jonah Field at War Memorial Stadium,Laramie,WY,0,,,0,
3079,2024,3,WMU,CLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,Jieret,Spoof,Saturday Morning,Waldo Stadium,Kalamazoo,MI,0,,,0,
3080,2024,3,APST,WCU,0,0,0,0,0,0,0,0,0,0,0,0,0,Dearden,AI,Friday Night,Kidd Brewer Stadium,Boone,NC,0,,,0,
3081,2024,3,LU,TENN,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,tsweezy,Saturday Evening,Arthur L. Williams Stadium,Lynchburg,VA,0,,,0,
3082,2024,3,WISC,UTST,0,0,0,0,0,0,0,0,0,0,0,0,0,khweeler,Ewade,Saturday Evening,Camp Randall Stadium,Madison,WI,0,,,0,
3083,2024,3,UNM,SMU,0,0,0,0,0,0,0,0,0,0,0,0,0,DarthJarJar,jw1952tx,Saturday Night,Dreamstyle Stadium,Albuquerque,NM,0,,,0,
3084,2024,3,PURD,INST,0,0,0,0,0,0,0,0,0,0,0,0,0,MasonAsher,AI,Thursday Night,Ross-Ade Stadium,West Lafayette,IN,0,,,0,
3085,2024,3,BGSU,UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,PoopyRhinoPickle,Sarge,Saturday Evening,Doyt L. Perry Stadium,Bowling Green,OH,0,,,0,
3086,2024,3,USF,FAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,iToxickiddy,AI,Saturday Morning,Raymond James Stadium,Tampa,FL,0,,,0,
3087,2024,3,UTAH,IDST,0,0,0,0,0,0,0,0,0,0,0,0,0,SageBow,AI,Saturday Night,Rice-Eccles Stadium,Salt Lake City,UT,0,,,0,
3088,2024,3,JST,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,Ape,Friday Night,Burgess-Snow Field at JSU Stadium,Jacksonville,AL,0,,,0,
3089,2024,3,FSU,TLNE,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby,kgreene829,Saturday Afternoon,Bobby Bowden Field at Doak S. Campbell Stadium,Tallahassee,FL,0,,,0,
3090,2024,3,MISS,CAL,0,0,0,0,0,0,0,0,0,0,0,0,0,SlapYourBasil,believer,Saturday Afternoon,Vaught-Hemingway Stadium at Hollingsworth Field,Oxford,MS,0,,,0,
3091,2024,3,SOCA,TULS,0,0,0,0,0,0,0,0,0,0,0,0,0,MagneticField,acewulf,Saturday Morning,Williams-Brice Stadium,Columbia,SC,0,,,0,
3092,2024,3,UMD,FLA,0,0,0,0,0,0,0,0,0,0,0,0,0,RobSun08,Weeze,Saturday Morning,Capital One Field at Maryland Stadium,College Park,MD,0,,,0,
3093,2024,3,OREG,STAN,0,0,0,0,0,0,0,0,0,0,0,0,0,Paradoxic,Ricky Campbell,Saturday Night,Autzen Stadium,Eugene,OR,0,,,0,
3094,2024,3,LSU,CUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Jumbo,taffyowner,Saturday Evening,Tiger Stadium,Baton Rouge,LA,0,,,0,
3095,2024,3,BALL,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,npklemm,AI,Friday Night,Scheumann Stadium,Muncie,IN,0,,,0,
3096,2024,3,ECU,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,ObliviousLAX,Tryggr,Saturday Morning,Bagwell Field at Dowdy-Ficklen Stadium,Greenville,NC,0,,,0,
3097,2024,3,ILLI,PITT,0,0,0,0,0,0,0,0,0,0,0,0,0,nemolee.exe,TheLiberator,Saturday Afternoon,Memorial Stadium,Urbana Champaign,IL,0,,,0,
3098,2024,3,TEMP,PENN,0,0,0,0,0,0,0,0,0,0,0,0,0,SandyToez,AI,Friday Night,Lincoln Financial Field,Philadelphia,PA,0,,,0,
3099,2024,3,UNLV,NMSU,0,0,0,0,0,0,0,0,0,0,0,0,0,ChizDippler,AI,Saturday Night,Allegient Stadium,Las Vegas,NV,0,,,0,
3100,2024,3,LOU,CONN,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,G Money,Saturday Morning,Cardinal Stadium,Louisville,KY,0,,,0,
3101,2024,3,NCST,CHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,Dean,Siguy,Saturday Afternoon,Wayne Day Family Field at Carter-Finley Stadium,Raleigh,NC,0,,,0,
3102,2024,3,ULM,BAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,thatfunk,Saturday Afternoon,Joe Aillet Stadium,Monroe,LA,0,,,0,
3103,2024,3,MIAF,MICH,0,0,0,0,0,0,0,0,0,0,0,0,0,cultur3,subsequent,Saturday Evening,Hard Rock Stadium,Coral Gables,FL,0,,,0,
3104,2024,3,TXST,MIST,0,0,0,0,0,0,0,0,0,0,0,0,0,checkman,AI,Saturday Afternoon,Jim Wacker Field at Bobcat Stadium,San Marcos,TX,0,,,0,
3105,2024,3,OKLA,NEV,0,0,0,0,0,0,0,0,0,0,0,0,0,HAFFnHAFF,CadeRich5,Saturday Afternoon,Gaylord Family - Oklahoma Memorial Stadium at Owen Field,Norman,OK,0,,,0,
3106,2024,3,AKRN,MINN,0,0,0,0,0,0,0,0,0,0,0,0,0,Skye,Minnow,Friday Night,InfoCision Stadium-Summa Field,Akron,OH,0,,,0,
3107,2024,3,PRST,UND,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,Hillsboro Stadium,Portland,OR,0,,,0,
3108,2024,3,FRES,CMU,0,0,0,0,0,0,0,0,0,0,0,0,0,tjrandall12,AI,Saturday Night,Bulldog Stadium at Jim Sweeney Field,Fresno,CA,0,,,0,
3109,2024,3,MASS,BC,0,0,0,0,0,0,0,0,0,0,0,0,1,AI,AI,Friday Night,Warren McGuirk Alumni Stadium,Amherst,MA,0,,,0,
3110,2024,3,MTSU,FAU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Johnny Red Floyd Stadium,Murfreesboro,TN,0,,,0,
3111,2024,3,UNT,KNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Apogee Stadium,Denton,TX,0,,,0,
3112,2024,3,RICE,CSU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,Bellwood,Saturday Afternoon,Rice Stadium,Houston,TX,0,,,0,
3113,2024,3,FIU,GAST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Riccardo Silva Stadium,Miami,FL,0,,,0,
3114,2024,3,TEX,UTSA,0,0,0,0,0,0,0,0,0,0,0,0,0,joopear,Dakotagreer,Saturday Afternoon,Darrell K Royal-Texas Memorial Stadium,Austin,TX,0,,,0,
3115,2024,3,JMU,WAKE,0,0,0,0,0,0,0,0,0,0,0,0,0,JC,FRW,Saturday Morning,Bridgeforth Stadium,Harrisonburg,VA,0,,,0,
3116,2024,3,UTEP,ARK,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Sun Bowl Stadium,El Paso,TX,0,,,0,
3117,2024,3,ND,AUB,0,0,0,0,0,0,0,0,0,0,0,0,0,LordLittlebutt,AI,Saturday Evening,Notre Dame Stadium,South Bend,IN,0,,,0,
3118,2024,3,SDSU,MSST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,SDCCU Stadium,San Diego,CA,0,,,0,
3119,2024,3,CCU,MIZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Morning,Brooks Stadium,Conway,SC,0,,,0,
3120,2024,3,ARST,TAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,VerifiedThing,Thursday Night,Centennial Bank Stadium,Jonesboro,AR,0,,,0,
3121,2024,3,OHIO,GASO,0,0,0,0,0,0,0,0,0,0,0,0,0,Traith Kreios,miller,Friday Night,Peden Stadium,Athens,OH,0,,,0,
3122,2024,3,KENT,MRSH,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Dix Stadium,Kent,OH,0,,,0,
3123,2024,3,EMU,BOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Rynearson Stadium,Ypsilanti,MI,0,,,0,
3124,2024,3,ODU,WKU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Foreman Field at S. B. Ballard Stadium,Norfolk,VA,0,,,0,
3125,2024,3,MSVU,MER,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Rice-Totten Stadium,Itta Bena,MS,0,,,0,
3126,2024,0,CIT,MUR,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Johnson Hagood Stadium,Charleston,SC,0,,,0,
3127,2024,3,SAM,YSU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Seibert Stadium,Homewood,AL,0,,,0,
3128,2024,3,VMI,BUCK,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Foster Stadium,Lexington,VA,0,,,0,
3129,2024,3,UCLA,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,jmjacobs,Piercewise1,Saturday Night,Rose Bowl Stadium,Los Angeles,CA,0,,,0,
3130,2024,3,ILST,GRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hancock Stadium,Normal,IL,0,,,0,
3131,2024,3,WEB,TXSO,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,Stewart Stadium,Ogden,UT,0,,,0,
3132,2024,3,CP,SDST,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,Alex G. Spanos Stadium,San Luis Obispo,CA,0,,,0,
3133,2024,3,SSU,SDAK,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,Hornet Stadium,Sacramento,CA,0,,,0,
3134,2024,3,COLG,NDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Andy Kerr Stadium,Hamilton,NY,0,,,0,
3135,2024,4,UVA,BC,0,0,0,0,1,0,0,0,0,0,0,0,0,Wahoo,AI,Saturday Morning,David A. Harrison III Field at Scott Stadium,Charlottesville,VA,0,,,0,
3136,2024,4,WAKE,CLEM,0,0,0,0,1,0,0,0,0,0,0,0,0,FRW,Spoof,Saturday Morning,BB&T Field,Winston-Salem,NC,0,,,0,
3137,2024,4,DUKE,FSU,0,0,0,0,1,0,0,0,0,0,0,1,0,Viselli,Kirby,Saturday Afternoon,Brooks Field at Wallace Wade Stadium,Durham,NC,0,,,0,
3138,2024,4,LOU,GT,0,0,0,0,1,0,0,0,0,0,0,0,0,GK,ATonOfLaw,Saturday Afternoon,Cardinal Stadium,Louisville,KY,0,,,0,
3139,2024,4,MIAF,VT,0,0,0,0,1,0,0,0,0,0,0,0,0,cultur3,Zz3DWAFFLEzZ,Saturday Evening,Hard Rock Stadium,Coral Gables,FL,0,,,0,
3140,2024,4,PITT,CUSE,0,0,0,0,1,0,0,0,0,0,0,0,0,TheLiberator,taffyowner,Saturday Morning,Heinz Field,Pittsburgh,PA,0,,,0,
3141,2024,4,STAN,SMU,0,0,0,0,1,0,0,0,0,0,0,0,0,Ricky Campbell,jw1952tx,Saturday Night,Stanford Stadium,Stanford,CA,0,,,0,
3142,2024,4,NEB,ILLI,0,0,0,0,1,0,0,0,0,0,0,0,0,huskersax,nemolee.exe,Saturday Evening,"Memorial Stadium, Tom Osborne Field",Lincoln,NE,0,,,0,
3143,2024,4,MINN,IOWA,0,0,0,0,1,0,0,0,0,0,0,0,0,Minnow,AI,Saturday Afternoon,TCF Bank Stadium,Minneapolis,MN,0,,,0,
3144,2024,4,MICH,USC,0,0,0,0,1,0,0,0,0,0,0,0,0,subsequent,Dhawk18,Saturday Morning,Michigan Stadium,Ann Arbor,MI,0,,,0,
3145,2024,4,WASH,NW,0,0,0,0,1,0,0,0,0,0,0,0,0,CoachCartier,AI,Saturday Night,Alaska Airlines Field at Husky Stadium,Seattle,WA,0,,,0,
3146,2024,4,ZONA,WVU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,smackemz3,Saturday Night,Arizona Stadium,Tucson,AZ,0,,,0,
3147,2024,4,AZST,UCF,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Saturday Night,"Sun Devil Stadium, Frank Kush Field",Tempe,AZ,0,,,0,
3148,2024,4,COLO,BAYL,0,0,0,0,1,0,0,0,0,0,0,0,0,Bingo415,Vivid,Saturday Evening,Folsom Field,Boulder,CO,0,,,0,
3149,2024,4,BYU,OKST,0,0,0,0,1,0,0,0,0,0,0,0,0,Curby4,Broletariat,Saturday Evening,LaVell Edwards Stadium,Provo,UT,0,,,0,
3150,2024,4,CINC,TCU,0,0,0,0,1,0,0,0,0,0,0,0,0,Rome,DangerZoneh,Saturday Morning,Nippert Stadium,Cincinnati,OH,0,,,0,
3151,2024,4,KANS,UHOU,0,0,0,0,1,0,0,0,0,0,0,0,0,bundy,mahrowkeen,Saturday Afternoon,David Booth Kansas Memorial Stadium,Lawrence,KS,0,,,0,
3152,2024,4,IAST,TTU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,rcarlson77,Saturday Evening,Jack Trice Stadium,Ames,IA,0,,,0,
3153,2024,4,FIU,LT,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Riccardo Silva Stadium,Miami,FL,0,,,0,
3154,2024,4,JST,NMSU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Burgess-Snow Field at JSU Stadium,Jacksonville,AL,0,,,0,
3155,2024,4,MTSU,KNSW,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Johnny Red Floyd Stadium,Murfreesboro,TN,0,,,0,
3156,2024,4,LU,WKU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Friday Night,Arthur L. Williams Stadium,Lynchburg,VA,0,,,0,
3157,2024,4,UTEP,SHSU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Sun Bowl Stadium,El Paso,TX,0,,,0,
3158,2024,4,WMU,MIAO,0,0,0,0,1,0,0,0,0,0,0,0,0,Jieret,AI,Friday Night,Waldo Stadium,Kalamazoo,MI,0,,,0,
3159,2024,4,OHIO,BALL,0,0,0,0,1,0,0,0,0,0,0,0,0,Traith Kreios,npklemm,Saturday Morning,Peden Stadium,Athens,OH,0,,,0,
3160,2024,4,BGSU,KENT,0,0,0,0,1,0,0,0,0,0,0,0,0,PoopyRhinoPickle,AI,Saturday Morning,Doyt L. Perry Stadium,Bowling Green,OH,0,,,0,
3161,2024,4,BUFF,AKRN,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,Skye,Friday Night,UB Stadium,Buffalo,NY,0,,,0,
3162,2024,4,CMU,EMU,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Kelly/Shorts Stadium,Mount Pleasant,MI,0,,,0,
3163,2024,4,TLDO,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,Ape,Friday Night,Glass Bowl,Toledo,OH,0,,,0,
3164,2024,4,ARMY,USAF,0,0,0,0,1,0,0,0,0,0,0,0,0,brightfalls,Coach123,Saturday Evening,Blaik Field at Michie Stadium,West Point,NY,0,,,0,
3165,2024,4,FAU,CHAR,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,Siguy,Friday Night,FAU Stadium,Boca Raton,FL,0,,,0,
3166,2024,4,ECU,TEMP,0,0,0,0,1,0,0,0,0,0,0,0,0,ObliviousLAX,SandyToez,Saturday Afternoon,Bagwell Field at Dowdy-Ficklen Stadium,Greenville,NC,0,,,0,
3167,2024,4,TLNE,MEMP,0,0,0,0,1,0,0,0,0,0,0,0,0,kgreene829,AI,Saturday Afternoon,Barry B. Benson Field at Yulman Stadium,New Orleans,LA,0,,,0,
3168,2024,4,RICE,NAVY,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,Syndakyt,Friday Night,Rice Stadium,Houston,TX,0,,,0,
3169,2024,4,UNT,TULS,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,acewulf,Saturday Morning,Apogee Stadium,Denton,TX,0,,,0,
3170,2024,4,BOIS,WAST,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,TuscanSota,Saturday Night,Albertsons Stadium,Boise,ID,0,,,0,
3171,2024,4,FRES,CSU,0,0,0,0,1,0,0,0,0,0,0,0,0,tjrandall12,Bellwood,Saturday Night,Bulldog Stadium at Jim Sweeney Field,Fresno,CA,0,,,0,
3172,2024,4,UNM,WYOM,0,0,0,0,1,0,0,0,0,0,0,0,0,DarthJarJar,AI,Saturday Evening,Dreamstyle Stadium,Albuquerque,NM,0,,,0,
3173,2024,4,UTST,UNLV,0,0,0,0,1,0,0,0,0,0,0,0,0,Ewade,ChizDippler,Saturday Night,Merlin Olsen Field at Maverik Stadium,Logan,UT,0,,,0,
3174,2024,4,SDSU,HAWI,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,TheSam,Saturday Night,SDCCU Stadium,San Diego,CA,0,,,0,
3175,2024,4,BAMA,SOCA,0,0,0,0,1,0,0,0,0,0,0,0,0,thatfunk,MagneticField,Saturday Evening,Bryant-Denny Stadium,Tuscaloosa,AL,0,,,0,
3176,2024,4,ARK,TENN,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,tsweezy,Saturday Afternoon,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",Fayetteville,AR,0,,,0,
3177,2024,4,AUB,OKLA,0,0,0,0,1,0,0,0,0,0,0,0,0,AI,HAFFnHAFF,Saturday Evening,Pat Dye Field at Jordan-Hare Stadium,Auburn,AL,0,,,0,
